Board VX
 Quad/Chan :        q00c0              q00c1              q00c2              q00c3              q01c0              q01c1              q01c2              q01c3      
Link :       00                 01                 02                 03                 04                 05                 06                 07          
Frame 1493 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1494 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1495 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1496 : 1v000300d8fb5d05f2 1v00030400140004a3 1v0003040004000400 1v0003000000000400 1v0003000000000000 1v000304b508280000 1v00031400000017e8 1v0003000100010001
Frame 1497 : 1v00030b8d07480c9e 1v00030400100006cf 1v0003000004000000 1v0003000004000400 1v0003000000000000 1v0003026e03a00000 1v00031000000033cc 1v0003000000000000
Frame 1498 : 1v00030451fbdd068a 1v0003040018000322 1v0003000004000400 1v0003040000000000 1v0003000004000400 1v0003088c08fa0000 1v00030c000c000528 1v0003000100010001
Frame 1499 : 1v00030aeefe630c30 1v00030400180006f2 1v0003000000000400 1v0003000000000000 1v0003040004000400 1v00030cee0b3a0400 1v0003080010000d98 1v0003000000000000
Frame 1500 : 1v0003fe1fff4e0410 1v0003040014000309 1v0003040004000400 1v0003000000000400 1v0003000000000000 1v000305300a7e0000 1v00031400000014dc 1v0003000100010001
Frame 1501 : 1v000313cb031c1417 1v0003000010000983 1v0003000004000400 1v0003040000000000 1v0003000000000400 1v00030740066f0000 1v000308000800012c 1v0003000000000000
Frame 1536 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1537 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1538 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1539 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1540 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1541 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1542 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1543 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1544 : 1v00031756000117b9 1v0003040010000e31 1v0003000000000000 1v0003040000000000 1v0003040004000000 1v0003126803cc0000 1v000304000c002d00 1v0003000000000000
Frame 1545 : 1v0003f83dfde1ffa5 1v000304001000fef6 1v0003040004000400 1v0003000000000000 1v0003000000000000 1v000305620b8b0000 1v00031000000001e0 1v0003000100010001
Frame 1584 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1585 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1586 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1587 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1588 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1589 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1590 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1591 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1592 : 1v000304c5ffdf06f3 1v000304001800037b 1v0003040004000400 1v0003000004000400 1v0003000000000000 1v000301d50a5c0000 1v0003180000001248 1v0003000100010001
Frame 1593 : 1v00030c47fc750d22 1v000304001400068e 1v0003040004000400 1v0003000000000400 1v0003000000000000 1v0003011f0b920000 1v000314000000021c 1v0003000000000000
Frame 1594 : 1v00031897fcfd18a5 1v000304001800075d 1v0003000004000400 1v0003040000000000 1v0003000004000400 1v0003076c0b0a0000 1v00030c000c002ea4 1v0003000000000000
Frame 1595 : 1v000301f70027062d 1v0003040018000475 1v0003040004000400 1v0003000004000400 1v0003000000000000 1v000303a606d90000 1v0003180000000438 1v0003000100010001
Frame 1632 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1633 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1634 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1635 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1636 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1637 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1638 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1639 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1640 : 1v000300ef02440535 1v0003040018000386 1v0003000000000400 1v0003000000000000 1v0003040004000400 1v00030dfa07a90400 1v0003080010000f00 1v0003000100010001
Frame 1641 : 1v0003043afd44083a 1v0003040018000665 1v0003000000000400 1v0003040000000000 1v0003040004000400 1v000309b606300000 1v000308001000198c 1v0003000100010001
Frame 1642 : 1v00030ec204070f35 1v0003000014000638 1v0003040004000400 1v0003000004000400 1v0003000000000000 1v0003010202440000 1v00031400000005a0 1v0003000000000000
Frame 1643 : 1v00030d3d01270fd1 1v0003000010000cd7 1v0003040004000400 1v0003000004000000 1v0003000000000000 1v0003002d06bd0000 1v00031000000026e8 1v0003000000000000
Frame 1644 : 1v0003021ffe9e08db 1v0003040018000808 1v0003000000000000 1v0003040000000000 1v0003040004000400 1v0003110f0a000400 1v0003040014000bf4 1v0003000100010001
Frame 1645 : 1v0003117500b8123e 1v0003040010000b57 1v0003000000000000 1v0003040000000000 1v0003040004000000 1v0003118804160000 1v000304000c001eb4 1v0003000000000000
Frame 1646 : 1v000301f9fa0c0463 1v0003040018000138 1v0003040004000400 1v0003000004000400 1v0003000000000000 1v000302c006c30000 1v00031800000000b4 1v0003000100010001
Frame 1647 : 1v0003079d04db09ff 1v00030400100006cc 1v0003000000000400 1v0003040000000000 1v0003000000000400 1v00030706097d0000 1v0003080008000bf4 1v0003000000000000
Frame 1680 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1681 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1682 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1683 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1684 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1685 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1686 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1687 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1688 : 1v0003067cfe2808ff 1v00030400180005f2 1v0003040004000400 1v0003000004000400 1v0003000000000000 1v0003011e09760000 1v0003180000000ff0 1v0003000100010001
Frame 1689 : 1v0003fb7a0433071f 1v00030000140006e6 1v0003040004000400 1v0003000004000400 1v0003000000000000 1v0003028b0a740000 1v0003140000000438 1v0003000100010001
Frame 1690 : 1v000307c6fede0915 1v00030400140003fb 1v0003000004000400 1v0003000004000400 1v0003000000000000 1v0003006c0b5b0000 1v0003140000000618 1v0003000000000000
Frame 1691 : 1v00030599fef3084c 1v0003040018000574 1v0003000000000400 1v0003040000000000 1v0003040004000400 1v000309490aaf0000 1v0003080010001a04 1v0003000100010001
Frame 1692 : 1v000303d6ff7d061f 1v00030400180002cb 1v0003000000000000 1v0003040000000000 1v0003040004000400 1v0003105603510400 1v00030400140000f0 1v0003000100010001
Frame 1693 : 1v00030a7704360cbe 1v0003000010000969 1v0003040000000400 1v0003000004000400 1v0003000000000000 1v0003007101180000 1v000310000000003c 1v0003000000000000
Frame 1694 : 1v00031704045c1719 1v000304001000079a 1v0003040000000400 1v0003000000000400 1v0003000000000000 1v0003056704ba0000 1v0003100000001be4 1v0003000000000000
Frame 1695 : 1v00030fbe021e103a 1v0003040010000790 1v0003040000000400 1v0003000004000000 1v0003000000000000 1v0003014a04740000 1v0003100000001608 1v0003000000000000
Frame 1728 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1729 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1730 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1731 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1732 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1733 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1734 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1735 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1736 : 1v000308c700d109a8 1v000304001800032a 1v0003000004000400 1v0003000000000000 1v0003040004000400 1v0003093609630000 1v00030c000c000528 1v0003000100010001
Frame 1737 : 1v0003130b0402133b 1v00030400100006dc 1v0003000000000400 1v0003040000000000 1v0003000000000400 1v0003086004a50000 1v0003080008001fa4 1v0003000000000000
Frame 1738 : 1v0003137a0a2314bf 1v0003040010000f8a 1v0003040004000000 1v0003000000000400 1v0003000000000000 1v000301ee01ab0000 1v0003100000001e3c 1v0003000000000000
Frame 1739 : 1v0003ffaaff5c03cf 1v000304001800020e 1v0003040004000400 1v0003000004000400 1v0003000000000000 1v0003010c0b420000 1v0003180000000780 1v0003000100010001
Frame 1776 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1777 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1778 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1779 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1780 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1781 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1782 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1783 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1784 : 1v000300d6ff250298 1v000304001800fe76 1v0003040004000400 1v0003000004000400 1v0003000000000000 1v0003017a0a180000 1v0003180000000780 1v0003000100010001
Frame 1785 : 1v000306effde808d2 1v00030400180004e9 1v0003000000000400 1v0003000000000000 1v0003040004000400 1v00030bec06e60400 1v00030800100000f0 1v0003000100010001
Frame 1786 : 1v000312680a0a13e5 1v0003040010000f39 1v0003000004000000 1v0003000004000400 1v0003000000000000 1v000300b2061c0000 1v0003100000001b30 1v0003000000000000
Frame 1787 : 1v0003007d069b0b38 1v0003040010000af0 1v0003040004000000 1v0003000000000400 1v0003000000000000 1v000301cc04c40000 1v0003100000002184 1v0003000000000000
Frame 1824 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1825 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1826 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1827 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1828 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1829 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1830 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1831 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1832 : 1v0003fe12fb700993 1v0003040018000957 1v0003000004000400 1v0003040000000000 1v0003000004000400 1v000306b108270000 1v00030c000c001554 1v0003000100010001
Frame 1833 : 1v00031415089f1418 1v000304001000fcac 1v0003000004000000 1v0003040000000000 1v0003000004000000 1v000306b000f10000 1v0003080008002058 1v0003000000000000
Frame 1834 : 1v0003022d02cb05ac 1v0003040018000383 1v0003040004000400 1v0003000004000400 1v0003000000000000 1v000301f40b3b0000 1v000318000000120c 1v0003000100010001
Frame 1835 : 1v0003106805031228 1v0003000010000e00 1v0003040004000400 1v0003000004000000 1v0003000000000000 1v0003032303090000 1v0003100000001284 1v0003000000000000
Frame 1836 : 1v00031467057d1475 1v000304001400033e 1v0003040004000000 1v0003000004000400 1v0003000000000000 1v000302ab01b40000 1v0003140000000564 1v0003000000000000
Frame 1837 : 1v0003024c016b0779 1v0003040014000631 1v0003040004000400 1v0003000000000400 1v0003000000000000 1v0003047c0af90000 1v00031400000016bc 1v0003000100010001
Frame 1838 : 1v000303f6fc9907d6 1v00030400180005ed 1v0003000004000400 1v0003040000000000 1v0003000004000400 1v0003075307810000 1v00030c000c0006cc 1v0003000100010001
Frame 1839 : 1v000308b7fbb3097b 1v000304001800027c 1v0003000000000400 1v0003000000000000 1v0003040004000400 1v00030ab406790400 1v0003080010000780 1v0003000100010001
Frame 1840 : 1v00031af602db1af9 1v0003040018000377 1v0003000000000400 1v0003000000000000 1v0003040004000400 1v00030c1c01af0400 1v0003080010000b04 1v0003000000000000
Frame 1841 : 1v00030572045b0b6d 1v0003040010000a69 1v0003000004000000 1v0003000004000400 1v0003000000000000 1v000303be078c0000 1v0003100000003750 1v0003000000000000
Frame 1872 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 1873 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
